zip,tier
06063,DAS_EXTENDED
06065,DAS_EXTENDED
06068,DAS_EXTENDED
06069,DAS_EXTENDED
06071,DAS
06073,DAS
06075,DAS
06076,DAS
06078,DAS
06079,DAS_EXTENDED
06081,DAS
06084,DAS
06085,DAS
06087,DAS_EXTENDED
06089,DAS
06090,DAS
06091,DAS_EXTENDED
06092,DAS
06093,DAS
06094,DAS
06098,DAS_EXTENDED
06230,DAS
06231,DAS
06232,DAS
06234,DAS_EXTENDED
06235,DAS_EXTENDED
06237,DAS
06238,DAS
06239,DAS
06242,DAS_EXTENDED
06243,DAS
06244,DAS_EXTENDED
06246,DAS
06247,DAS_EXTENDED
06248,DAS
06249,DAS
06250,DAS
06251,DAS
06254,DAS
06255,DAS
06258,DAS_EXTENDED
06259,DAS_EXTENDED
06262,DAS
06264,DAS
06266,DAS
06267,DAS
06268,DAS
06277,DAS
06278,DAS_EXTENDED
06279,DAS
06280,DAS
06281,DAS_EXTENDED
06282,DAS_EXTENDED
06330,DAS
06331,DAS
06333,DAS
06334,DAS_EXTENDED
06335,DAS
06336,DAS_EXTENDED
06339,DAS
06350,DAS_EXTENDED
06351,DAS
06353,DAS
06354,DAS
06355,DAS
06357,DAS
06359,DAS_EXTENDED
06360,DAS
06365,DAS_EXTENDED
06370,DAS
06371,DAS
06372,DAS
06373,DAS_EXTENDED
06374,DAS
06375,DAS
06376,DAS
06377,DAS_EXTENDED
06378,DAS
06383,DAS
06384,DAS_EXTENDED
06387,DAS
06388,DAS
06390,REMOTE_US48
06401,DAS
06403,DAS
06404,DAS
06409,DAS
06412,DAS
06414,DAS
06415,DAS
06417,DAS
06419,DAS
06420,DAS_EXTENDED
06422,DAS
06423,DAS
06424,DAS
06426,DAS
06437,DAS
06438,DAS
06439,DAS
06440,DAS
06441,DAS
06442,DAS
06443,DAS
06447,DAS
06469,DAS
06470,DAS
06474,DAS
06475,DAS
06478,DAS
06479,DAS
06480,DAS
06481,DAS
06482,DAS
06483,DAS
06487,DAS
06488,DAS
06498,DAS
06524,DAS
06525,DAS
06612,DAS
06704,DAS
06712,DAS
06716,DAS
06749,DAS
06750,DAS_EXTENDED
06751,DAS
06752,DAS_EXTENDED
06753,DAS_EXTENDED
06754,DAS_EXTENDED
06755,DAS_EXTENDED
06756,DAS_EXTENDED
06757,DAS_EXTENDED
06758,DAS_EXTENDED
06759,DAS
06762,DAS
06763,DAS_EXTENDED
06776,DAS
06777,DAS_EXTENDED
06778,DAS
06779,DAS
06782,DAS
06783,DAS_EXTENDED
06784,DAS_EXTENDED
06785,DAS_EXTENDED
06786,DAS
06787,DAS
06790,DAS
06791,DAS
06793,DAS
06794,DAS_EXTENDED
06795,DAS
06796,DAS_EXTENDED
06798,DAS
06801,DAS
06812,DAS
06840,DAS
06877,DAS
06883,DAS
06896,DAS
06897,DAS
06903,DAS
07005,DAS
07045,DAS
07416,DAS
07418,DAS
07419,DAS
07421,DAS
07422,DAS
07428,DAS
07435,DAS_EXTENDED
07438,DAS
07439,DAS
07456,DAS
07460,DAS_EXTENDED
07461,DAS
07462,DAS
07465,DAS
07480,DAS
07710,DAS
07716,DAS
07717,DAS
07719,DAS
07720,DAS
07722,DAS
07727,DAS
07732,DAS
07738,DAS
07762,DAS
07803,DAS
07821,DAS
07822,DAS
07823,DAS
07825,DAS_EXTENDED
07826,DAS_EXTENDED
07827,DAS_EXTENDED
07830,DAS
07832,DAS_EXTENDED
07833,DAS_EXTENDED
07838,DAS_EXTENDED
07839,DAS
07844,DAS_EXTENDED
07846,DAS
07847,DAS
07848,DAS
07849,DAS
07851,DAS_EXTENDED
07853,DAS
07855,DAS
07856,DAS
07860,DAS
07863,DAS_EXTENDED
07865,DAS_EXTENDED
07870,DAS
07871,DAS
07875,DAS_EXTENDED
07879,DAS
07880,DAS_EXTENDED
07881,REMOTE_US48
07882,DAS
07890,DAS_EXTENDED
07924,DAS
07930,DAS
07931,DAS_EXTENDED
07934,DAS
07935,DAS
07938,DAS
07945,DAS
07976,DAS
07977,DAS
07979,DAS
07980,DAS
08001,DAS
08004,DAS
08005,DAS
08006,DAS_EXTENDED
08008,DAS
08011,DAS
08014,DAS
08015,DAS
08019,DAS_EXTENDED
08022,DAS
08025,DAS
08037,DAS
08038,DAS
08041,DAS_EXTENDED
08042,DAS
08050,DAS
08064,DAS_EXTENDED
08067,DAS
08068,DAS
08069,DAS
08070,DAS
08072,DAS
08073,DAS
08079,DAS
08087,DAS
08088,DAS
08089,DAS
08092,DAS
08095,DAS
08098,DAS
08201,DAS
08202,DAS
08203,DAS
08204,DAS
08205,DAS
08210,DAS
08212,DAS
08213,DAS
08214,DAS
08215,DAS
08217,DAS
08219,DAS_EXTENDED
08220,DAS
08221,DAS
08223,DAS
08224,DAS
08225,DAS
08226,DAS
08230,DAS
08232,DAS
08240,DAS
08241,DAS
08242,DAS
08243,DAS
08245,DAS
08246,DAS_EXTENDED
08247,DAS
08248,DAS
08250,DAS_EXTENDED
08251,DAS
08252,DAS_EXTENDED
08260,DAS
08270,DAS_EXTENDED
08302,DAS
08310,DAS
08311,DAS_EXTENDED
08312,DAS
08313,DAS
08314,DAS_EXTENDED
08315,DAS_EXTENDED
08316,DAS_EXTENDED
08317,DAS
08318,DAS
08319,DAS_EXTENDED
08320,DAS
08321,DAS_EXTENDED
08322,DAS
08323,DAS_EXTENDED
08324,DAS_EXTENDED
08326,DAS
08327,DAS_EXTENDED
08328,DAS
08329,DAS
08330,DAS
08340,DAS_EXTENDED
08341,DAS
08342,DAS
08343,DAS
08344,DAS
08345,DAS_EXTENDED
08346,DAS_EXTENDED
08348,DAS
08349,REMOTE_US48
08350,DAS
08352,DAS
08361,DAS
08402,DAS
08403,DAS
08405,DAS
08406,DAS
08501,DAS
08502,DAS
08510,DAS
08511,DAS
08514,DAS
08515,DAS
08525,DAS
08530,DAS
08533,DAS
08535,DAS
08551,DAS
08553,DAS
08554,DAS
08555,DAS
08556,DAS
08557,DAS_EXTENDED
08559,DAS_EXTENDED
08560,DAS
08562,DAS
08721,DAS
08731,DAS
08732,DAS
08735,DAS
08736,DAS
08740,DAS
08751,DAS
08752,DAS
08757,DAS
08758,DAS
08759,DAS
08802,DAS
08804,DAS
08809,DAS
08812,DAS
08823,DAS
08824,DAS
08825,DAS
08826,DAS
08827,DAS
08829,DAS
08836,DAS
08844,DAS
08848,DAS
08852,DAS
08853,DAS
08858,DAS
08865,DAS
08867,DAS_EXTENDED
08868,DAS
08870,DAS
08886,DAS
08889,DAS
10001,DAS
10002,DAS
10003,DAS
10004,DAS
10005,DAS
10006,DAS
10007,DAS
10008,DAS
10009,DAS
10010,DAS
10011,DAS
10012,DAS
10013,DAS
10014,DAS
10016,DAS
10017,DAS
10018,DAS
10019,DAS
10020,DAS
10022,DAS
10029,DAS
10036,DAS
10038,DAS
10041,DAS
10045,DAS
10055,DAS
10081,DAS
10101,DAS
10103,DAS
10104,DAS
10105,DAS
10107,DAS
10110,DAS
10111,DAS
10112,DAS
10116,DAS
10118,DAS
10119,DAS
10120,DAS
10121,DAS
10122,DAS
10123,DAS
10150,DAS
10151,DAS
10152,DAS
10153,DAS
10154,DAS
10155,DAS
10158,DAS
10165,DAS
10166,DAS
10167,DAS
10168,DAS
10169,DAS
10170,DAS
10171,DAS
10173,DAS
10174,DAS
10175,DAS
10176,DAS
10177,DAS
10178,DAS
10179,DAS
10199,DAS
10270,DAS
10271,DAS
10278,DAS
10279,DAS
10280,DAS
10282,DAS
10452,DAS
10453,DAS
10456,DAS
10457,DAS
10458,DAS
10459,DAS
10460,DAS
10467,DAS
10469,DAS
10470,DAS
10471,DAS
10475,DAS
10505,DAS
10506,DAS
10509,DAS
10516,DAS
10518,DAS
10519,DAS
10524,DAS
10526,DAS
10536,DAS
10541,DAS
10542,DAS
10552,DAS
10560,DAS
10566,DAS
10576,DAS
10578,DAS
10579,DAS
10588,DAS
10590,DAS
10597,DAS
10910,DAS_EXTENDED
10911,DAS_EXTENDED
10916,DAS
10919,DAS
10922,DAS
10924,DAS
10925,DAS
10928,DAS_EXTENDED
10930,DAS
10931,DAS
10933,DAS
10958,DAS
10963,DAS
10964,DAS
10968,DAS
10969,DAS_EXTENDED
10973,DAS
10974,DAS
10975,DAS
10979,DAS
10985,DAS
10986,DAS
10987,DAS
10990,DAS
10998,DAS
11212,DAS
11221,DAS
11226,DAS
11239,DAS
11569,DAS
11770,REMOTE_US48
11792,DAS
11930,DAS
11932,DAS
11933,DAS
11935,DAS
11937,DAS
11939,DAS
11941,DAS
11942,DAS
11944,DAS
11946,DAS
11948,DAS
11949,DAS
11952,DAS
11954,DAS
11955,DAS
11956,DAS
11957,DAS
11958,DAS
11959,DAS
11960,DAS
11961,DAS
11962,DAS
11963,DAS
11964,DAS_EXTENDED
11965,REMOTE_US48
11968,DAS
11970,DAS
11971,DAS
11972,DAS
11975,DAS
11976,DAS
11977,DAS
11978,DAS
12007,DAS_EXTENDED
12008,DAS
12009,DAS
12015,DAS
12016,DAS_EXTENDED
12017,DAS_EXTENDED
12018,DAS
12019,DAS
12020,DAS
12022,DAS_EXTENDED
12023,DAS_EXTENDED
12024,DAS_EXTENDED
12025,DAS_EXTENDED
12027,DAS
12028,DAS_EXTENDED
12029,DAS_EXTENDED
12031,DAS_EXTENDED
12032,DAS_EXTENDED
12033,DAS
12035,DAS_EXTENDED
12036,DAS_EXTENDED
12037,DAS_EXTENDED
12040,DAS_EXTENDED
12041,DAS
12042,DAS_EXTENDED
12043,DAS
12046,DAS_EXTENDED
12050,DAS
12052,DAS_EXTENDED
12053,DAS_EXTENDED
12055,DAS_EXTENDED
12056,DAS_EXTENDED
12057,DAS_EXTENDED
12058,DAS_EXTENDED
12059,DAS
12060,DAS_EXTENDED
12062,DAS_EXTENDED
12063,DAS
12064,DAS_EXTENDED
12066,DAS_EXTENDED
12067,DAS
12068,DAS_EXTENDED
12069,DAS
12070,DAS_EXTENDED
12071,DAS_EXTENDED
12072,DAS_EXTENDED
12073,DAS
12074,DAS
12075,DAS_EXTENDED
12076,DAS_EXTENDED
12078,DAS
12082,DAS_EXTENDED
12083,DAS
12086,DAS
12087,DAS_EXTENDED
12090,DAS
12092,DAS_EXTENDED
12093,DAS_EXTENDED
12094,DAS_EXTENDED
12106,DAS
12107,DAS_EXTENDED
12108,DAS_EXTENDED
12115,DAS
12116,REMOTE_US48
12117,DAS_EXTENDED
12118,DAS
12120,DAS_EXTENDED
12121,DAS_EXTENDED
12122,DAS_EXTENDED
12123,DAS
12125,DAS_EXTENDED
12131,REMOTE_US48
12132,DAS
12133,DAS
12134,DAS_EXTENDED
12136,DAS_EXTENDED
12137,DAS_EXTENDED
12138,DAS_EXTENDED
12139,DAS_EXTENDED
12140,DAS
12141,DAS
12143,DAS
12147,DAS_EXTENDED
12148,DAS
12149,DAS_EXTENDED
12150,DAS
12151,DAS
12153,DAS_EXTENDED
12154,DAS
12155,DAS_EXTENDED
12156,DAS_EXTENDED
12157,DAS_EXTENDED
12160,DAS_EXTENDED
12164,DAS_EXTENDED
12165,DAS_EXTENDED
12166,DAS_EXTENDED
12167,DAS_EXTENDED
12168,DAS_EXTENDED
12169,DAS_EXTENDED
12170,DAS_EXTENDED
12173,DAS
12174,DAS
12175,DAS_EXTENDED
12176,DAS_EXTENDED
12177,DAS
12184,DAS
12185,DAS
12186,DAS
12187,DAS_EXTENDED
12190,DAS_EXTENDED
12192,DAS
12193,DAS_EXTENDED
12194,DAS_EXTENDED
12195,DAS_EXTENDED
12196,DAS
12197,DAS_EXTENDED
12236,DAS
12307,DAS
12404,DAS_EXTENDED
12405,DAS_EXTENDED
12406,DAS_EXTENDED
12407,DAS
12409,DAS_EXTENDED
12410,DAS_EXTENDED
12411,DAS_EXTENDED
12412,DAS_EXTENDED
12413,DAS_EXTENDED
12414,DAS
12416,DAS_EXTENDED
12417,DAS
12418,DAS_EXTENDED
12419,DAS
12420,DAS
12421,DAS_EXTENDED
12422,DAS_EXTENDED
12423,DAS
12424,DAS_EXTENDED
12427,DAS_EXTENDED
12428,DAS_EXTENDED
12430,DAS_EXTENDED
12431,DAS
12432,DAS
12433,DAS
12434,DAS_EXTENDED
12435,DAS_EXTENDED
12436,DAS
12438,DAS_EXTENDED
12439,DAS_EXTENDED
12440,DAS
12441,DAS_EXTENDED
12442,DAS_EXTENDED
12443,DAS
12444,DAS_EXTENDED
12446,DAS_EXTENDED
12448,DAS_EXTENDED
12450,DAS_EXTENDED
12451,DAS
12452,DAS_EXTENDED
12453,DAS
12454,DAS_EXTENDED
12455,DAS_EXTENDED
12456,DAS
12457,DAS_EXTENDED
12458,DAS
12459,DAS_EXTENDED
12460,DAS_EXTENDED
12461,DAS_EXTENDED
12463,DAS_EXTENDED
12464,DAS_EXTENDED
12465,DAS_EXTENDED
12466,DAS
12468,DAS_EXTENDED
12469,DAS_EXTENDED
12470,DAS_EXTENDED
12472,DAS
12473,DAS
12474,DAS_EXTENDED
12475,DAS_EXTENDED
12477,DAS
12480,DAS_EXTENDED
12481,DAS_EXTENDED
12482,DAS
12483,DAS_EXTENDED
12484,DAS
12485,DAS_EXTENDED
12486,DAS
12487,DAS
12489,DAS_EXTENDED
12490,DAS_EXTENDED
12491,DAS
12492,DAS_EXTENDED
12493,DAS_EXTENDED
12494,DAS_EXTENDED
12495,DAS_EXTENDED
12496,DAS_EXTENDED
12498,DAS
12501,DAS_EXTENDED
12502,DAS_EXTENDED
12503,DAS_EXTENDED
12504,DAS
12506,DAS
12507,DAS
12513,DAS
12514,DAS
12515,DAS
12516,DAS_EXTENDED
12517,DAS_EXTENDED
12521,DAS_EXTENDED
12522,DAS_EXTENDED
12523,DAS_EXTENDED
12525,DAS
12526,DAS_EXTENDED
12528,DAS
12529,DAS_EXTENDED
12530,DAS
12531,DAS
12533,DAS
12534,DAS
12538,DAS
12541,DAS
12542,DAS
12544,DAS
12545,DAS
12546,DAS_EXTENDED
12547,DAS
12548,DAS
12561,DAS
12563,DAS
12564,DAS
12565,DAS
12566,DAS
12567,DAS_EXTENDED
12568,DAS
12569,DAS
12570,DAS
12571,DAS
12572,DAS
12574,DAS
12575,DAS
12578,DAS
12580,DAS
12581,DAS_EXTENDED
12582,DAS
12583,DAS_EXTENDED
12585,DAS
12588,DAS_EXTENDED
12592,DAS
12594,DAS
12602,DAS
12701,DAS
12719,DAS_EXTENDED
12720,DAS_EXTENDED
12721,DAS
12722,DAS
12723,DAS_EXTENDED
12724,DAS
12725,DAS_EXTENDED
12726,REMOTE_US48
12727,DAS_EXTENDED
12729,DAS
12732,DAS_EXTENDED
12733,DAS
12734,DAS_EXTENDED
12736,DAS_EXTENDED
12737,DAS_EXTENDED
12738,DAS_EXTENDED
12740,DAS_EXTENDED
12741,DAS_EXTENDED
12742,DAS
12743,DAS_EXTENDED
12745,DAS_EXTENDED
12746,DAS_EXTENDED
12747,DAS_EXTENDED
12748,DAS_EXTENDED
12749,DAS_EXTENDED
12750,DAS_EXTENDED
12751,DAS_EXTENDED
12752,DAS_EXTENDED
12754,DAS
12758,DAS_EXTENDED
12759,DAS
12760,DAS_EXTENDED
12762,DAS_EXTENDED
12763,DAS_EXTENDED
12764,DAS_EXTENDED
12765,DAS_EXTENDED
12766,DAS_EXTENDED
12767,DAS
12768,REMOTE_US48
12769,DAS
12770,DAS_EXTENDED
12771,DAS
12775,DAS
12776,DAS_EXTENDED
12777,DAS_EXTENDED
12778,DAS_EXTENDED
12779,DAS
12780,DAS_EXTENDED
12781,DAS
12782,DAS_EXTENDED
12783,DAS_EXTENDED
12784,DAS_EXTENDED
12785,DAS
12786,DAS_EXTENDED
12787,DAS
12788,DAS_EXTENDED
12789,DAS_EXTENDED
12790,DAS_EXTENDED
12791,DAS_EXTENDED
12792,DAS_EXTENDED
12803,DAS
12804,DAS
12808,DAS_EXTENDED
12809,DAS_EXTENDED
12810,DAS_EXTENDED
12811,DAS_EXTENDED
12812,DAS_EXTENDED
12814,DAS_EXTENDED
12815,DAS_EXTENDED
12816,DAS_EXTENDED
12817,DAS_EXTENDED
12819,REMOTE_US48
12820,DAS
12821,DAS
12822,DAS_EXTENDED
12823,DAS_EXTENDED
12824,DAS_EXTENDED
12827,DAS_EXTENDED
12828,DAS_EXTENDED
12831,DAS
12832,DAS_EXTENDED
12833,DAS
12834,DAS
12835,DAS_EXTENDED
12836,DAS_EXTENDED
12837,DAS_EXTENDED
12838,DAS_EXTENDED
12839,DAS
12841,REMOTE_US48
12842,DAS_EXTENDED
12843,DAS_EXTENDED
12844,DAS_EXTENDED
12845,DAS
12846,DAS_EXTENDED
12847,REMOTE_US48
12848,DAS
12849,DAS_EXTENDED
12850,DAS_EXTENDED
12851,DAS_EXTENDED
12852,DAS_EXTENDED
12853,DAS_EXTENDED
12854,DAS
12855,DAS_EXTENDED
12856,DAS_EXTENDED
12857,DAS_EXTENDED
12858,REMOTE_US48
12859,DAS_EXTENDED
12860,DAS_EXTENDED
12861,REMOTE_US48
12862,REMOTE_US48
12863,DAS
12865,DAS_EXTENDED
12870,DAS_EXTENDED
12871,DAS_EXTENDED
12872,REMOTE_US48
12873,DAS_EXTENDED
12874,DAS_EXTENDED
12878,DAS_EXTENDED
12879,DAS_EXTENDED
12883,DAS_EXTENDED
12884,DAS
12885,DAS_EXTENDED
12886,DAS
12887,DAS_EXTENDED
12910,DAS_EXTENDED
12911,DAS
12912,DAS_EXTENDED
12913,DAS_EXTENDED
12914,DAS_EXTENDED
12915,DAS
12916,REMOTE_US48
12917,DAS_EXTENDED
12918,DAS_EXTENDED
12920,DAS_EXTENDED
12921,DAS
12922,DAS_EXTENDED
12923,DAS_EXTENDED
12924,DAS
12926,REMOTE_US48
12927,DAS_EXTENDED
12928,DAS_EXTENDED
12930,DAS_EXTENDED
12932,DAS_EXTENDED
12933,DAS
12934,DAS_EXTENDED
12935,DAS_EXTENDED
12936,DAS_EXTENDED
12937,DAS_EXTENDED
12939,DAS_EXTENDED
12941,DAS_EXTENDED
12942,DAS_EXTENDED
12943,DAS_EXTENDED
12944,DAS_EXTENDED
12945,DAS_EXTENDED
12946,DAS
12949,DAS
12950,DAS_EXTENDED
12952,DAS_EXTENDED
12953,DAS
12955,DAS_EXTENDED
12956,DAS_EXTENDED
12957,DAS_EXTENDED
12958,DAS
12959,DAS_EXTENDED
12960,DAS_EXTENDED
12961,DAS_EXTENDED
12962,DAS
12964,DAS_EXTENDED
12965,DAS_EXTENDED
12966,DAS_EXTENDED
12967,DAS_EXTENDED
12969,DAS_EXTENDED
12970,DAS_EXTENDED
12972,DAS
12973,DAS_EXTENDED
12974,DAS_EXTENDED
12975,DAS
12976,DAS_EXTENDED
12977,DAS
12978,DAS
12979,DAS
12980,DAS_EXTENDED
12981,DAS_EXTENDED
12983,DAS
12985,DAS_EXTENDED
12986,REMOTE_US48
12987,DAS_EXTENDED
12989,DAS_EXTENDED
12992,DAS
12993,DAS_EXTENDED
12995,DAS
12996,DAS_EXTENDED
12997,DAS_EXTENDED
12998,DAS_EXTENDED
13026,DAS_EXTENDED
13028,DAS_EXTENDED
13030,DAS
13032,DAS
13033,DAS
13034,DAS_EXTENDED
13035,DAS
13036,DAS
13037,DAS
13040,DAS_EXTENDED
13042,DAS_EXTENDED
13043,DAS
13044,DAS_EXTENDED
13045,DAS
13052,DAS_EXTENDED
13053,DAS_EXTENDED
13054,DAS_EXTENDED
13056,DAS
13060,DAS
13061,DAS_EXTENDED
13062,DAS
13063,DAS_EXTENDED
13064,DAS
13065,DAS
13068,DAS
13069,DAS
13071,DAS_EXTENDED
13072,DAS_EXTENDED
13073,DAS
13074,DAS
13076,DAS
13077,DAS_EXTENDED
13078,DAS
13080,DAS
13081,DAS_EXTENDED
13082,DAS
13083,DAS_EXTENDED
13084,DAS
13087,DAS_EXTENDED
13092,DAS_EXTENDED
13093,DAS
13101,DAS_EXTENDED
13102,DAS_EXTENDED
13103,DAS
13107,DAS
13108,DAS
13110,DAS_EXTENDED
13111,DAS_EXTENDED
13112,DAS
13114,DAS_EXTENDED
13117,DAS
13118,DAS_EXTENDED
13119,DAS
13120,DAS
13121,DAS
13122,DAS_EXTENDED
13123,DAS_EXTENDED
13124,DAS_EXTENDED
13126,DAS
13131,DAS
13132,DAS
13135,DAS
13136,DAS_EXTENDED
13138,DAS
13139,DAS
13140,DAS_EXTENDED
13141,DAS_EXTENDED
13142,DAS
13143,DAS_EXTENDED
13144,DAS_EXTENDED
13145,DAS_EXTENDED
13146,DAS_EXTENDED
13147,DAS_EXTENDED
13148,DAS
13152,DAS
13154,DAS
13155,DAS_EXTENDED
13156,DAS_EXTENDED
13158,DAS_EXTENDED
13159,DAS
13160,DAS_EXTENDED
13162,DAS_EXTENDED
13164,DAS
13166,DAS
13167,DAS
13301,DAS
13302,DAS_EXTENDED
13303,DAS_EXTENDED
13304,DAS
13305,DAS
13308,DAS
13309,DAS_EXTENDED
13310,DAS
13312,DAS_EXTENDED
13313,DAS
13314,DAS
13315,DAS_EXTENDED
13316,DAS_EXTENDED
13317,DAS_EXTENDED
13318,DAS_EXTENDED
13320,DAS_EXTENDED
13322,DAS_EXTENDED
13324,DAS_EXTENDED
13325,DAS_EXTENDED
13326,DAS
13327,DAS_EXTENDED
13328,DAS
13329,DAS_EXTENDED
13331,DAS_EXTENDED
13332,DAS_EXTENDED
13333,DAS_EXTENDED
13334,DAS_EXTENDED
13335,DAS
13337,DAS
13338,DAS_EXTENDED
13339,DAS_EXTENDED
13342,DAS_EXTENDED
13343,DAS_EXTENDED
13345,DAS_EXTENDED
13346,DAS
13348,DAS_EXTENDED
13352,DAS
13353,DAS_EXTENDED
13354,DAS
13355,REMOTE_US48
13357,DAS
13360,DAS_EXTENDED
13361,DAS_EXTENDED
13363,DAS
13364,DAS
13365,DAS_EXTENDED
13367,DAS_EXTENDED
13368,DAS_EXTENDED
13401,DAS
13402,DAS
13404,REMOTE_US48
13406,DAS_EXTENDED
13407,DAS
13408,DAS
13409,DAS
13411,DAS_EXTENDED
13415,DAS
13416,DAS_EXTENDED
13418,DAS_EXTENDED
13420,DAS_EXTENDED
13425,DAS
13426,DAS_EXTENDED
13428,DAS
13431,DAS_EXTENDED
13433,DAS_EXTENDED
13435,DAS_EXTENDED
13436,DAS_EXTENDED
13437,DAS_EXTENDED
13438,DAS_EXTENDED
13439,DAS_EXTENDED
13450,DAS_EXTENDED
13452,DAS_EXTENDED
13454,DAS_EXTENDED
13455,DAS
13456,DAS
13457,DAS_EXTENDED
13459,DAS_EXTENDED
13460,DAS_EXTENDED
13461,DAS
13464,DAS_EXTENDED
13468,DAS_EXTENDED
13469,DAS
13470,DAS_EXTENDED
13471,DAS_EXTENDED
13472,DAS_EXTENDED
13473,DAS_EXTENDED
13475,DAS
13476,DAS
13477,DAS_EXTENDED
13480,DAS
13482,DAS
13483,DAS_EXTENDED
13484,DAS_EXTENDED
13485,DAS_EXTENDED
13486,DAS_EXTENDED
13488,DAS_EXTENDED
13489,DAS_EXTENDED
13490,DAS
13491,DAS_EXTENDED
13493,DAS_EXTENDED
13494,DAS_EXTENDED
13602,DAS_EXTENDED
13605,DAS
13606,DAS
13607,DAS
13608,DAS_EXTENDED
13611,DAS
13612,DAS
13613,DAS_EXTENDED
13614,DAS_EXTENDED
13615,DAS
13616,DAS
13617,DAS
13618,DAS_EXTENDED
13619,DAS
13620,DAS_EXTENDED
13621,DAS_EXTENDED
13622,DAS_EXTENDED
13623,DAS
13624,DAS
13625,DAS_EXTENDED
13626,DAS_EXTENDED
13627,DAS
13628,DAS
13630,DAS_EXTENDED
13631,DAS_EXTENDED
13632,DAS_EXTENDED
13633,DAS_EXTENDED
13634,DAS
13635,DAS_EXTENDED
13636,DAS
13637,DAS_EXTENDED
13638,DAS
13639,DAS_EXTENDED
13640,DAS
13641,DAS_EXTENDED
13642,DAS
13643,DAS_EXTENDED
13645,DAS
13646,DAS_EXTENDED
13647,DAS
13648,DAS_EXTENDED
13649,DAS
13650,DAS_EXTENDED
13651,DAS
13652,DAS_EXTENDED
13654,DAS_EXTENDED
13655,DAS_EXTENDED
13656,DAS_EXTENDED
13657,DAS
13658,DAS_EXTENDED
13659,DAS_EXTENDED
13660,DAS_EXTENDED
13661,DAS_EXTENDED
13664,DAS_EXTENDED
13665,DAS_EXTENDED
13666,DAS_EXTENDED
13667,DAS_EXTENDED
13668,DAS_EXTENDED
13670,DAS_EXTENDED
13671,DAS_EXTENDED
13672,DAS_EXTENDED
13673,DAS_EXTENDED
13674,DAS_EXTENDED
13675,DAS_EXTENDED
13676,DAS
13677,DAS
13678,DAS_EXTENDED
13679,DAS_EXTENDED
13680,DAS_EXTENDED
13681,DAS_EXTENDED
13682,DAS_EXTENDED
13684,DAS_EXTENDED
13685,DAS
13687,DAS_EXTENDED
13688,DAS
13690,DAS_EXTENDED
13691,DAS_EXTENDED
13692,DAS_EXTENDED
13693,DAS_EXTENDED
13694,DAS_EXTENDED
13695,DAS_EXTENDED
13696,DAS_EXTENDED
13697,REMOTE_US48
13730,DAS_EXTENDED
13731,DAS_EXTENDED
13732,DAS
13733,DAS_EXTENDED
13734,DAS_EXTENDED
13736,DAS_EXTENDED
13738,DAS
13739,DAS_EXTENDED
13740,DAS_EXTENDED
13743,DAS_EXTENDED
13744,DAS
13746,DAS_EXTENDED
13750,DAS_EXTENDED
13751,DAS_EXTENDED
13752,DAS_EXTENDED
13753,DAS_EXTENDED
13754,DAS_EXTENDED
13755,DAS_EXTENDED
13756,DAS_EXTENDED
13757,DAS_EXTENDED
13758,DAS
13774,DAS_EXTENDED
13775,DAS_EXTENDED
13776,DAS_EXTENDED
13777,DAS
13778,DAS
13780,DAS_EXTENDED
13782,DAS_EXTENDED
13783,DAS_EXTENDED
13784,DAS
13786,DAS_EXTENDED
13787,DAS_EXTENDED
13788,DAS_EXTENDED
13794,DAS
13795,DAS
13796,DAS_EXTENDED
13797,DAS_EXTENDED
13801,DAS_EXTENDED
13802,DAS
13803,DAS_EXTENDED
13804,REMOTE_US48
13806,DAS_EXTENDED
13807,DAS_EXTENDED
13808,DAS_EXTENDED
13809,DAS_EXTENDED
13810,DAS_EXTENDED
13811,DAS_EXTENDED
13813,DAS_EXTENDED
13815,DAS
13820,DAS
13825,DAS_EXTENDED
13826,DAS
13827,DAS
13830,DAS_EXTENDED
13832,REMOTE_US48
13833,DAS
13834,DAS
13835,DAS_EXTENDED
13837,DAS
13838,DAS
13839,DAS_EXTENDED
13840,DAS
13841,DAS_EXTENDED
13842,DAS_EXTENDED
13843,DAS_EXTENDED
13844,DAS_EXTENDED
13845,DAS
13846,DAS_EXTENDED
13847,REMOTE_US48
13848,DAS
13849,DAS_EXTENDED
13856,DAS_EXTENDED
13859,DAS_EXTENDED
13861,DAS
13862,DAS_EXTENDED
13863,DAS_EXTENDED
13864,DAS_EXTENDED
13865,DAS_EXTENDED
14001,DAS
14005,DAS
14008,DAS_EXTENDED
14009,DAS
14011,DAS
14012,DAS_EXTENDED
14013,DAS_EXTENDED
14020,DAS
14024,DAS_EXTENDED
14025,DAS
14027,DAS
14028,DAS_EXTENDED
14029,DAS
14030,DAS
14033,DAS
14034,DAS_EXTENDED
14035,DAS_EXTENDED
14036,DAS
14037,DAS_EXTENDED
14039,REMOTE_US48
14040,DAS_EXTENDED
14041,DAS
14042,DAS_EXTENDED
14054,DAS_EXTENDED
14055,DAS_EXTENDED
14057,DAS
14058,DAS_EXTENDED
14060,DAS_EXTENDED
14061,DAS
14062,DAS_EXTENDED
14063,DAS
14065,DAS_EXTENDED
14066,DAS_EXTENDED
14067,DAS_EXTENDED
14069,DAS_EXTENDED
14070,DAS
14080,DAS
14081,DAS
14082,DAS_EXTENDED
14083,DAS_EXTENDED
14091,DAS_EXTENDED
14098,DAS_EXTENDED
